Stay Type,Sales Channel,Trip Type,Booking Origin,Flight Day,Days Before Flight,Length of Stay,Booking Completed
Short Stay,Internet,RoundTrip,China,1,197,5,1
Short Stay,Internet,RoundTrip,China,1,204,5,1
Short Stay,Mobile,RoundTrip,Indonesia,1,37,5,0
Short Stay,Internet,RoundTrip,China,5,49,5,0
Short Stay,Internet,RoundTrip,China,6,113,5,0
Short Stay,Internet,RoundTrip,(not set),7,61,5,1
Short Stay,Internet,RoundTrip,Australia,1,61,5,0
Short Stay,Internet,RoundTrip,China,4,92,5,0
Short Stay,Internet,RoundTrip,China,6,113,5,0
Short Stay,Internet,RoundTrip,China,4,78,5,0
Short Stay,Internet,RoundTrip,China,7,59,5,0
Short Stay,Internet,RoundTrip,China,7,46,5,0
Short Stay,Internet,RoundTrip,China,1,35,5,1
Short Stay,Internet,RoundTrip,China,1,54,5,1
Short Stay,Internet,RoundTrip,Japan,5,38,5,0
Short Stay,Internet,RoundTrip,China,2,72,5,0
Short Stay,Internet,RoundTrip,China,4,38,5,0
Short Stay,Internet,RoundTrip,China,5,200,5,0
Short Stay,Internet,RoundTrip,China,7,128,5,1
Short Stay,Internet,RoundTrip,China,2,12,5,0
Short Stay,Internet,RoundTrip,China,4,96,5,0
Short Stay,Internet,RoundTrip,China,2,78,5,0
Short Stay,Internet,RoundTrip,China,3,75,5,1
Short Stay,Internet,RoundTrip,China,2,168,5,0
Short Stay,Internet,RoundTrip,China,1,50,5,0
Short Stay,Internet,RoundTrip,China,7,49,5,0
Short Stay,Internet,RoundTrip,Thailand,4,19,5,0
Short Stay,Mobile,RoundTrip,China,4,71,5,0
Short Stay,Internet,RoundTrip,China,3,22,5,0
Short Stay,Internet,RoundTrip,China,1,66,5,0
Short Stay,Internet,RoundTrip,China,5,2,5,0
Short Stay,Internet,RoundTrip,China,4,82,5,0
Short Stay,Internet,RoundTrip,China,5,34,5,0
Short Stay,Internet,RoundTrip,Japan,4,20,5,1
Short Stay,Internet,RoundTrip,Japan,3,27,5,0
Short Stay,Internet,RoundTrip,China,4,75,5,0
Short Stay,Mobile,RoundTrip,China,2,84,5,0
Short Stay,Internet,RoundTrip,China,3,52,5,0
Short Stay,Internet,RoundTrip,China,1,6,5,0
Short Stay,Internet,RoundTrip,China,7,122,5,0
Short Stay,Internet,RoundTrip,China,3,75,5,1
Short Stay,Internet,RoundTrip,China,5,84,5,0
Short Stay,Internet,RoundTrip,China,2,82,5,0
Short Stay,Mobile,RoundTrip,China,2,176,5,0
Short Stay,Internet,RoundTrip,United States,5,117,5,0
Short Stay,Internet,RoundTrip,China,3,160,5,1
Short Stay,Internet,RoundTrip,China,1,122,5,0
Short Stay,Mobile,RoundTrip,China,3,49,5,0
Short Stay,Internet,RoundTrip,China,6,38,5,0
Short Stay,Internet,RoundTrip,United States,4,56,5,0
Short Stay,Internet,RoundTrip,China,5,173,5,0
Short Stay,Internet,RoundTrip,United States,3,76,5,0
Short Stay,Internet,RoundTrip,China,1,60,5,0
Short Stay,Internet,RoundTrip,China,3,75,5,1
Short Stay,Internet,RoundTrip,China,6,51,5,1
Short Stay,Internet,RoundTrip,Indonesia,4,20,5,1
Short Stay,Internet,RoundTrip,China,3,31,5,1
Short Stay,Internet,RoundTrip,South Korea,2,174,5,1
Short Stay,Internet,RoundTrip,South Korea,5,150,5,0
Short Stay,Internet,RoundTrip,South Korea,4,116,5,0
Short Stay,Internet,RoundTrip,South Korea,3,82,5,0
Short Stay,Internet,RoundTrip,South Korea,4,92,5,0
Short Stay,Internet,RoundTrip,South Korea,2,111,5,0
Short Stay,Internet,RoundTrip,South Korea,1,81,5,0
Short Stay,Internet,RoundTrip,South Korea,5,136,5,0
Short Stay,Internet,RoundTrip,South Korea,5,24,5,0
Short Stay,Internet,RoundTrip,South Korea,1,112,5,0
Short Stay,Internet,RoundTrip,South Korea,3,138,5,1
Short Stay,Internet,RoundTrip,South Korea,5,52,5,0
Short Stay,Internet,RoundTrip,South Korea,4,88,5,0
Short Stay,Internet,RoundTrip,South Korea,2,22,5,0
Short Stay,Internet,RoundTrip,South Korea,1,105,5,0
Short Stay,Internet,RoundTrip,South Korea,2,191,5,0
Short Stay,Internet,RoundTrip,South Korea,7,30,5,0
Short Stay,Internet,RoundTrip,South Korea,3,58,5,0
Short Stay,Internet,RoundTrip,South Korea,7,64,5,0
Short Stay,Internet,RoundTrip,South Korea,1,109,5,0
Short Stay,Internet,RoundTrip,South Korea,5,213,5,0
Short Stay,Internet,RoundTrip,South Korea,2,34,5,1
Short Stay,Internet,RoundTrip,South Korea,1,315,5,0
Short Stay,Mobile,RoundTrip,South Korea,5,73,5,0
Short Stay,Internet,RoundTrip,South Korea,5,108,5,0
Short Stay,Internet,RoundTrip,South Korea,4,11,5,0
Short Stay,Internet,RoundTrip,South Korea,3,145,5,1
Short Stay,Internet,RoundTrip,South Korea,1,112,5,0
Short Stay,Internet,RoundTrip,South Korea,2,132,5,0
Short Stay,Internet,RoundTrip,South Korea,7,43,5,0
Short Stay,Internet,RoundTrip,South Korea,1,77,5,0
Short Stay,Internet,RoundTrip,South Korea,7,57,5,0
Short Stay,Internet,RoundTrip,South Korea,5,178,5,0
Short Stay,Internet,RoundTrip,China,4,224,5,0
Short Stay,Internet,RoundTrip,Hong Kong,2,44,5,0
Short Stay,Mobile,RoundTrip,(not set),7,93,5,0
Short Stay,Mobile,RoundTrip,China,2,107,5,1
Short Stay,Internet,RoundTrip,South Korea,1,73,5,0
Short Stay,Mobile,RoundTrip,China,4,164,5,0
Short Stay,Internet,RoundTrip,China,7,205,5,0
Short Stay,Internet,RoundTrip,China,7,71,5,0
Short Stay,Internet,RoundTrip,Russia,7,5,5,0
Short Stay,Internet,RoundTrip,China,2,194,5,0
Short Stay,Internet,RoundTrip,China,3,139,5,1
Short Stay,Internet,RoundTrip,Hong Kong,3,15,5,0
Short Stay,Mobile,RoundTrip,China,1,30,5,0
Short Stay,Internet,RoundTrip,China,1,169,5,0
Short Stay,Internet,RoundTrip,United States,3,76,5,0
Short Stay,Mobile,RoundTrip,China,5,139,5,0
Short Stay,Internet,RoundTrip,China,1,47,5,0
Short Stay,Mobile,RoundTrip,China,6,286,5,0
Short Stay,Internet,RoundTrip,United States,6,53,5,0
Short Stay,Internet,RoundTrip,China,7,122,5,1
Short Stay,Internet,RoundTrip,China,3,139,5,1
Short Stay,Mobile,RoundTrip,China,3,14,5,1
Short Stay,Internet,RoundTrip,United States,4,101,5,1
Short Stay,Mobile,RoundTrip,China,7,107,5,0
Short Stay,Internet,RoundTrip,China,7,19,5,0
Short Stay,Mobile,RoundTrip,China,5,104,5,0
Short Stay,Internet,RoundTrip,China,5,138,5,0
Short Stay,Internet,RoundTrip,China,2,51,5,1
Short Stay,Internet,RoundTrip,Japan,7,50,5,0
Short Stay,Internet,RoundTrip,China,3,363,5,0
Short Stay,Internet,RoundTrip,China,6,128,5,0
Short Stay,Internet,RoundTrip,China,6,84,5,0
Short Stay,Internet,RoundTrip,China,5,403,5,0
Short Stay,Mobile,RoundTrip,China,1,70,5,0
Short Stay,Mobile,RoundTrip,China,2,225,5,0
Short Stay,Internet,RoundTrip,China,5,56,5,0
Short Stay,Mobile,RoundTrip,China,2,225,5,0
Short Stay,Internet,RoundTrip,China,1,52,5,0
Short Stay,Internet,RoundTrip,China,7,130,5,0
Short Stay,Internet,RoundTrip,China,5,38,5,0
Short Stay,Mobile,RoundTrip,China,2,244,5,1
Short Stay,Internet,RoundTrip,China,5,10,5,0
Short Stay,Mobile,RoundTrip,China,5,47,5,0
Short Stay,Mobile,RoundTrip,China,6,335,5,0
Short Stay,Mobile,RoundTrip,China,1,320,5,0
Short Stay,Internet,RoundTrip,China,2,32,5,0
Short Stay,Internet,RoundTrip,China,7,52,5,0
Short Stay,Internet,RoundTrip,China,5,195,5,0
Short Stay,Internet,RoundTrip,Hong Kong,7,38,5,0
Short Stay,Internet,RoundTrip,China,6,13,5,1
Short Stay,Internet,RoundTrip,United States,4,60,5,1
Short Stay,Internet,RoundTrip,China,1,169,5,0
Short Stay,Internet,RoundTrip,China,1,39,5,1
Short Stay,Internet,RoundTrip,China,3,152,5,1
Short Stay,Mobile,RoundTrip,China,2,165,5,0
Short Stay,Internet,RoundTrip,China,2,114,5,1
Short Stay,Internet,RoundTrip,China,4,232,5,0
Short Stay,Internet,RoundTrip,China,4,305,5,0
Short Stay,Internet,RoundTrip,China,2,103,5,0
Short Stay,Internet,RoundTrip,China,7,61,5,0
Short Stay,Internet,RoundTrip,China,5,141,5,0
Short Stay,Internet,RoundTrip,China,4,56,5,0
Short Stay,Internet,RoundTrip,China,6,60,5,0
Short Stay,Mobile,RoundTrip,(not set),7,93,5,0
Short Stay,Mobile,RoundTrip,China,5,122,5,0
Short Stay,Internet,RoundTrip,Saudi Arabia,1,39,5,1
Short Stay,Internet,RoundTrip,Japan,3,19,5,0
Short Stay,Internet,RoundTrip,China,6,74,5,0
Short Stay,Internet,RoundTrip,China,2,83,5,0
Short Stay,Internet,RoundTrip,China,6,117,5,1
Short Stay,Internet,RoundTrip,China,6,21,5,1
Short Stay,Internet,RoundTrip,United States,5,52,5,1
Short Stay,Mobile,RoundTrip,China,7,56,5,0
Short Stay,Internet,RoundTrip,China,5,195,5,0
Short Stay,Mobile,RoundTrip,(not set),7,93,5,0
Short Stay,Internet,RoundTrip,United States,2,70,5,0
Short Stay,Mobile,RoundTrip,China,3,186,5,0
Short Stay,Mobile,RoundTrip,China,7,107,5,0
Short Stay,Internet,RoundTrip,China,6,83,5,0
Short Stay,Internet,RoundTrip,China,2,24,5,0
Short Stay,Mobile,RoundTrip,China,5,11,5,0
Short Stay,Internet,RoundTrip,China,7,205,5,0
Short Stay,Internet,RoundTrip,China,2,46,5,0
Short Stay,Mobile,RoundTrip,China,3,82,5,1
Short Stay,Internet,RoundTrip,China,5,203,5,0
Short Stay,Mobile,RoundTrip,(not set),7,93,5,0
Short Stay,Internet,RoundTrip,China,5,75,5,0
Short Stay,Mobile,RoundTrip,China,2,225,5,0
Short Stay,Internet,RoundTrip,China,3,186,5,0
Short Stay,Internet,RoundTrip,China,1,87,5,0
Short Stay,Internet,RoundTrip,China,7,231,5,0
Short Stay,Internet,RoundTrip,China,1,47,5,0
Short Stay,Internet,RoundTrip,China,1,51,5,1
Short Stay,Internet,RoundTrip,China,7,118,5,0
Short Stay,Mobile,RoundTrip,China,4,209,5,0
Short Stay,Internet,RoundTrip,China,1,38,5,0
Short Stay,Mobile,RoundTrip,China,1,70,5,0
Short Stay,Internet,RoundTrip,China,4,97,5,0
Short Stay,Internet,RoundTrip,China,2,218,5,1
Short Stay,Internet,RoundTrip,China,1,55,5,0
Short Stay,Internet,RoundTrip,China,4,38,5,1
Short Stay,Mobile,RoundTrip,China,7,49,5,0
Short Stay,Internet,RoundTrip,China,5,51,5,0
Short Stay,Internet,RoundTrip,(not set),2,155,5,0
Short Stay,Internet,RoundTrip,United States,7,182,5,0
Short Stay,Mobile,RoundTrip,(not set),7,93,5,0
Short Stay,Internet,RoundTrip,Bahrain,4,8,5,1
Short Stay,Internet,RoundTrip,China,5,55,5,0
Short Stay,Internet,RoundTrip,China,3,139,5,1
Short Stay,Internet,RoundTrip,China,2,53,5,0
Short Stay,Internet,RoundTrip,China,5,55,5,1
Short Stay,Mobile,RoundTrip,China,6,286,5,0
Short Stay,Internet,RoundTrip,China,7,36,5,1
Short Stay,Internet,RoundTrip,China,2,113,5,0
Short Stay,Internet,RoundTrip,China,6,53,5,0
Short Stay,Internet,RoundTrip,China,3,76,5,0
Short Stay,Internet,RoundTrip,Ukraine,6,55,5,0
Short Stay,Internet,RoundTrip,Singapore,2,50,5,0
Short Stay,Mobile,RoundTrip,China,2,225,5,0
Short Stay,Internet,RoundTrip,China,4,360,5,0
Short Stay,Mobile,RoundTrip,(not set),7,93,5,0
Short Stay,Mobile,RoundTrip,(not set),7,93,5,0
Short Stay,Internet,RoundTrip,China,3,42,5,0
Short Stay,Mobile,RoundTrip,South Korea,1,26,5,1
Short Stay,Internet,RoundTrip,China,5,118,5,0
Short Stay,Internet,RoundTrip,China,5,18,5,1
Short Stay,Internet,RoundTrip,United States,4,78,5,0
Short Stay,Internet,RoundTrip,Australia,2,16,5,0
Short Stay,Internet,RoundTrip,Australia,7,320,5,0
Short Stay,Internet,RoundTrip,Australia,6,47,5,0
Short Stay,Internet,RoundTrip,Australia,3,240,5,0
Short Stay,Internet,RoundTrip,Australia,1,73,5,0
Short Stay,Internet,RoundTrip,United Kingdom,3,153,5,0
Short Stay,Internet,RoundTrip,Sri Lanka,5,32,5,0
Short Stay,Internet,RoundTrip,Australia,5,82,5,0
Short Stay,Internet,RoundTrip,Australia,7,46,5,0
Short Stay,Internet,RoundTrip,Australia,1,53,5,0
Short Stay,Internet,RoundTrip,Australia,2,64,5,0
Short Stay,Internet,RoundTrip,Indonesia,4,13,5,1
Short Stay,Internet,RoundTrip,Australia,7,180,5,0
Short Stay,Internet,RoundTrip,Australia,3,150,5,1
Short Stay,Mobile,RoundTrip,Australia,7,320,5,0
Short Stay,Internet,RoundTrip,Australia,5,15,5,0
Short Stay,Internet,RoundTrip,Australia,1,28,5,1
Short Stay,Internet,RoundTrip,Australia,3,182,5,0
Short Stay,Internet,RoundTrip,Australia,2,250,5,0
Short Stay,Internet,RoundTrip,Australia,4,59,5,0
Short Stay,Internet,RoundTrip,Taiwan,1,170,5,0
Short Stay,Internet,RoundTrip,Taiwan,5,224,5,0
Short Stay,Internet,RoundTrip,Taiwan,2,94,5,0
Short Stay,Internet,RoundTrip,Taiwan,2,94,5,0
Short Stay,Internet,CircleTrip,Taiwan,5,327,5,0
Short Stay,Internet,RoundTrip,Taiwan,2,162,5,0
Short Stay,Internet,RoundTrip,Taiwan,3,100,5,0
Short Stay,Internet,RoundTrip,Taiwan,6,207,5,0
Short Stay,Internet,RoundTrip,Taiwan,6,198,5,0
Short Stay,Internet,RoundTrip,Taiwan,2,19,5,0
Short Stay,Mobile,RoundTrip,Taiwan,5,11,5,0
Short Stay,Internet,RoundTrip,Taiwan,5,124,5,0
Short Stay,Internet,RoundTrip,Taiwan,7,312,5,0
Short Stay,Internet,RoundTrip,Taiwan,3,203,5,0
Short Stay,Internet,RoundTrip,Taiwan,5,348,5,0
Short Stay,Internet,RoundTrip,Taiwan,2,94,5,0
Short Stay,Internet,RoundTrip,Taiwan,7,227,5,0
Short Stay,Mobile,RoundTrip,Taiwan,2,87,5,0
Short Stay,Internet,RoundTrip,Taiwan,2,26,5,0
Short Stay,Internet,RoundTrip,Taiwan,3,93,5,0
Short Stay,Internet,RoundTrip,Taiwan,2,225,5,0
Short Stay,Internet,RoundTrip,Taiwan,6,347,5,0
Short Stay,Internet,RoundTrip,Taiwan,2,66,5,0
Short Stay,Mobile,RoundTrip,Taiwan,1,93,5,0
Short Stay,Internet,RoundTrip,Taiwan,1,18,5,0
Short Stay,Internet,RoundTrip,Taiwan,3,100,5,0
Short Stay,Internet,RoundTrip,Taiwan,5,119,5,0
Short Stay,Internet,RoundTrip,Taiwan,1,422,5,0
Short Stay,Internet,RoundTrip,Taiwan,2,255,5,0
Short Stay,Internet,RoundTrip,Taiwan,1,198,5,0
Short Stay,Internet,RoundTrip,Taiwan,1,401,5,0
Short Stay,Internet,RoundTrip,Taiwan,2,57,5,0
Short Stay,Internet,RoundTrip,Taiwan,2,176,5,0
Short Stay,Mobile,RoundTrip,Taiwan,6,79,5,0
Short Stay,Internet,RoundTrip,Taiwan,7,157,5,0
Short Stay,Internet,CircleTrip,Taiwan,4,162,5,0
Short Stay,Internet,RoundTrip,Taiwan,5,119,5,0
Short Stay,Internet,RoundTrip,Taiwan,7,47,5,0
Short Stay,Internet,CircleTrip,Taiwan,4,162,5,0
Short Stay,Internet,RoundTrip,Taiwan,2,26,5,0
Short Stay,Internet,RoundTrip,Taiwan,6,81,5,0
Short Stay,Internet,RoundTrip,Taiwan,7,1,5,0
Short Stay,Internet,RoundTrip,Taiwan,5,201,5,0
Short Stay,Internet,RoundTrip,Taiwan,3,11,5,0
Short Stay,Internet,RoundTrip,Taiwan,6,97,5,0
Short Stay,Mobile,RoundTrip,Taiwan,5,98,5,0
Short Stay,Internet,RoundTrip,Taiwan,4,202,5,0
Short Stay,Internet,RoundTrip,Taiwan,1,263,5,0
Short Stay,Internet,RoundTrip,Taiwan,3,182,5,0
Short Stay,Internet,RoundTrip,Taiwan,4,284,5,0
Short Stay,Internet,RoundTrip,Taiwan,1,107,5,0
Short Stay,Internet,RoundTrip,Taiwan,5,98,5,0
Short Stay,Mobile,RoundTrip,Indonesia,7,108,5,0
Short Stay,Internet,CircleTrip,Taiwan,7,311,5,0
Short Stay,Internet,RoundTrip,Taiwan,4,10,5,0
Short Stay,Internet,RoundTrip,Taiwan,1,149,5,0
Short Stay,Mobile,RoundTrip,Indonesia,7,108,5,0
Short Stay,Mobile,RoundTrip,Indonesia,7,108,5,0
Short Stay,Internet,RoundTrip,Taiwan,3,203,5,0
Short Stay,Internet,RoundTrip,Australia,2,108,5,0
Short Stay,Mobile,RoundTrip,Taiwan,4,210,5,0
Short Stay,Internet,RoundTrip,Taiwan,4,188,5,0
Short Stay,Internet,RoundTrip,Taiwan,2,87,5,0
Short Stay,Internet,RoundTrip,Taiwan,3,203,5,0
Short Stay,Internet,RoundTrip,Taiwan,7,248,5,0
Short Stay,Internet,RoundTrip,Taiwan,6,79,5,0
Short Stay,Internet,RoundTrip,Taiwan,1,102,5,0
Short Stay,Internet,RoundTrip,Indonesia,1,128,5,0
Short Stay,Internet,RoundTrip,Taiwan,5,3,5,0
Short Stay,Internet,RoundTrip,Taiwan,1,18,5,0
Short Stay,Internet,RoundTrip,Taiwan,3,25,5,0
Short Stay,Internet,RoundTrip,Taiwan,4,206,5,0
Short Stay,Internet,RoundTrip,Taiwan,1,41,5,0
Short Stay,Internet,RoundTrip,Taiwan,2,122,5,0
Short Stay,Internet,RoundTrip,Taiwan,6,263,5,0
Short Stay,Internet,RoundTrip,Taiwan,5,145,5,0
Short Stay,Internet,RoundTrip,Taiwan,3,11,5,0
Short Stay,Internet,RoundTrip,Taiwan,1,263,5,0
Short Stay,Internet,RoundTrip,Taiwan,2,162,5,0
Short Stay,Internet,RoundTrip,Taiwan,1,14,5,0
Short Stay,Internet,RoundTrip,Taiwan,3,63,5,0
Short Stay,Internet,RoundTrip,Taiwan,1,164,5,0
Short Stay,Internet,RoundTrip,Indonesia,3,0,5,0
Short Stay,Internet,RoundTrip,Taiwan,2,57,5,0
Short Stay,Internet,RoundTrip,Taiwan,7,261,5,0
Short Stay,Internet,RoundTrip,Indonesia,3,177,5,0
Short Stay,Internet,RoundTrip,Taiwan,3,168,5,0
Short Stay,Internet,RoundTrip,Taiwan,4,277,5,0
Short Stay,Internet,RoundTrip,Taiwan,7,338,5,0
Short Stay,Internet,RoundTrip,China,2,25,5,1
Short Stay,Internet,RoundTrip,China,2,38,5,0
Short Stay,Internet,RoundTrip,China,6,21,5,1
Short Stay,Internet,RoundTrip,China,1,291,5,0
Short Stay,Internet,RoundTrip,China,1,61,5,0
Short Stay,Mobile,RoundTrip,China,2,53,5,0
Short Stay,Internet,RoundTrip,Australia,4,144,5,0
Short Stay,Internet,RoundTrip,Australia,1,14,5,0
Short Stay,Internet,RoundTrip,Colombia,2,9,5,0
Short Stay,Internet,RoundTrip,Australia,6,10,5,0
Short Stay,Internet,RoundTrip,Australia,1,230,5,0
Short Stay,Internet,RoundTrip,Australia,2,61,5,0
Short Stay,Internet,RoundTrip,Australia,4,55,5,0
Short Stay,Internet,RoundTrip,Vietnam,2,78,5,1
Short Stay,Internet,RoundTrip,Australia,2,91,5,0
Short Stay,Internet,RoundTrip,Australia,5,4,5,0
Short Stay,Internet,RoundTrip,Australia,7,5,5,0
Short Stay,Internet,RoundTrip,Australia,5,65,5,0
Short Stay,Internet,RoundTrip,Vietnam,3,7,5,1
Short Stay,Internet,RoundTrip,Vietnam,1,76,5,1
Short Stay,Internet,RoundTrip,Thailand,7,185,5,1
Short Stay,Internet,RoundTrip,China,6,17,5,0
Short Stay,Internet,RoundTrip,China,2,71,5,0
Short Stay,Internet,RoundTrip,Thailand,5,68,5,1
Short Stay,Mobile,RoundTrip,China,2,44,5,0
Short Stay,Internet,RoundTrip,Australia,4,9,5,0
Short Stay,Internet,RoundTrip,Taiwan,4,43,5,0
Short Stay,Internet,RoundTrip,Taiwan,6,9,5,0
Short Stay,Internet,RoundTrip,Taiwan,2,62,5,0
Short Stay,Internet,RoundTrip,Taiwan,4,33,5,0
Short Stay,Internet,RoundTrip,China,7,1,5,0
Short Stay,Internet,RoundTrip,China,1,14,5,0
Short Stay,Internet,RoundTrip,China,5,171,5,1
Short Stay,Internet,RoundTrip,China,3,395,5,1
Short Stay,Internet,RoundTrip,China,1,56,5,0
Short Stay,Internet,RoundTrip,China,1,33,5,0
Short Stay,Internet,RoundTrip,China,7,69,5,0
Short Stay,Mobile,RoundTrip,China,5,206,5,0
Short Stay,Internet,RoundTrip,China,1,285,5,0
Short Stay,Internet,RoundTrip,China,6,58,5,0
Short Stay,Internet,RoundTrip,China,3,19,5,0
Short Stay,Internet,RoundTrip,China,3,96,5,1
Short Stay,Mobile,RoundTrip,China,1,96,5,0
Short Stay,Internet,RoundTrip,China,1,96,5,1
Short Stay,Internet,RoundTrip,China,6,226,5,0
Short Stay,Internet,RoundTrip,China,6,44,5,0
Short Stay,Internet,RoundTrip,China,1,49,5,0
Short Stay,Internet,RoundTrip,China,5,311,5,1
Short Stay,Internet,RoundTrip,China,5,64,5,0
Short Stay,Internet,RoundTrip,China,2,39,5,0
Short Stay,Internet,RoundTrip,China,1,96,5,1
Short Stay,Internet,RoundTrip,China,5,120,5,1
Short Stay,Mobile,RoundTrip,China,1,96,5,0
Short Stay,Internet,RoundTrip,China,1,56,5,0
Short Stay,Internet,RoundTrip,China,2,55,5,1
Short Stay,Internet,RoundTrip,China,3,313,5,0
Short Stay,Internet,RoundTrip,China,5,127,5,0
Short Stay,Internet,RoundTrip,Malaysia,6,29,5,0
Short Stay,Internet,RoundTrip,China,3,311,5,0
Short Stay,Internet,RoundTrip,China,1,49,5,1
Short Stay,Internet,RoundTrip,Malaysia,3,95,5,1
Short Stay,Internet,RoundTrip,China,1,7,5,0
Short Stay,Internet,RoundTrip,China,6,30,5,0
Short Stay,Internet,RoundTrip,China,3,255,5,0
Short Stay,Internet,RoundTrip,China,4,102,5,0
Short Stay,Internet,RoundTrip,China,3,255,5,0
Short Stay,Internet,RoundTrip,China,6,163,5,0
Short Stay,Internet,RoundTrip,China,1,203,5,0
Short Stay,Internet,RoundTrip,China,5,31,5,0
Short Stay,Internet,RoundTrip,India,3,25,5,0
Short Stay,Internet,RoundTrip,Australia,3,18,5,0
Short Stay,Internet,RoundTrip,China,2,6,5,0
Short Stay,Internet,RoundTrip,Malaysia,3,32,5,0
Short Stay,Internet,RoundTrip,Malaysia,3,19,5,0
Short Stay,Internet,RoundTrip,China,1,14,5,0
Short Stay,Internet,RoundTrip,China,3,47,5,1
Short Stay,Internet,RoundTrip,Malaysia,4,3,5,1
Short Stay,Internet,RoundTrip,Australia,3,2,5,0
Short Stay,Internet,RoundTrip,Malaysia,5,24,5,0
Short Stay,Mobile,RoundTrip,China,3,47,5,0
Short Stay,Internet,RoundTrip,China,1,264,5,0
Short Stay,Mobile,RoundTrip,Indonesia,2,12,5,1
Short Stay,Internet,RoundTrip,China,5,43,5,0
Short Stay,Internet,RoundTrip,China,3,10,5,0
Short Stay,Mobile,RoundTrip,China,1,110,5,0
Short Stay,Internet,RoundTrip,United States,5,23,5,0
Short Stay,Internet,RoundTrip,Hong Kong,3,92,5,0
Short Stay,Internet,RoundTrip,Hong Kong,3,48,5,0
Short Stay,Internet,RoundTrip,Hong Kong,2,90,5,1
Short Stay,Internet,RoundTrip,Australia,4,85,5,0
Short Stay,Internet,RoundTrip,Hong Kong,2,77,5,0
Short Stay,Internet,RoundTrip,Hong Kong,4,35,5,1
Short Stay,Internet,RoundTrip,Australia,1,23,5,0
Short Stay,Internet,RoundTrip,Australia,4,82,5,1
Short Stay,Internet,RoundTrip,Australia,1,40,5,0
Short Stay,Internet,RoundTrip,Australia,6,25,5,0
Short Stay,Internet,RoundTrip,Australia,6,25,5,0
Short Stay,Mobile,RoundTrip,Hong Kong,2,93,5,0
Short Stay,Internet,RoundTrip,Australia,7,245,5,0
Short Stay,Internet,RoundTrip,Hong Kong,4,46,5,0
Short Stay,Internet,RoundTrip,Hong Kong,4,46,5,0
Short Stay,Internet,RoundTrip,Hong Kong,7,353,5,1
Short Stay,Internet,RoundTrip,Hong Kong,6,117,5,0
Short Stay,Internet,RoundTrip,Australia,3,181,5,0
Short Stay,Internet,RoundTrip,Australia,3,34,5,0
Short Stay,Internet,RoundTrip,Australia,3,28,5,0
Short Stay,Internet,RoundTrip,Australia,4,41,5,1
Short Stay,Internet,RoundTrip,Hong Kong,4,164,5,0
Short Stay,Internet,RoundTrip,Hong Kong,5,110,5,0
Short Stay,Mobile,RoundTrip,Australia,4,35,5,0
Short Stay,Internet,RoundTrip,Australia,5,242,5,1
Short Stay,Internet,RoundTrip,Hong Kong,3,359,5,0
Short Stay,Internet,RoundTrip,Hong Kong,6,31,5,1
Short Stay,Internet,RoundTrip,Indonesia,1,410,5,0
Short Stay,Internet,RoundTrip,Australia,3,64,5,0
Short Stay,Internet,RoundTrip,Hong Kong,6,114,5,0
Short Stay,Internet,RoundTrip,Hong Kong,5,166,5,1
Short Stay,Internet,RoundTrip,Australia,6,14,5,0
Short Stay,Internet,RoundTrip,Hong Kong,5,37,5,1
Short Stay,Internet,RoundTrip,Australia,5,13,5,0
Short Stay,Internet,RoundTrip,Hong Kong,2,29,5,0
Short Stay,Internet,RoundTrip,Hong Kong,2,118,5,0
Short Stay,Internet,RoundTrip,Hong Kong,3,50,5,1
Short Stay,Internet,RoundTrip,Australia,2,54,5,0
Short Stay,Mobile,RoundTrip,South Korea,7,22,5,0
Short Stay,Internet,RoundTrip,China,4,16,5,0
Short Stay,Internet,RoundTrip,Australia,3,85,5,0
Short Stay,Internet,RoundTrip,Australia,5,12,5,0
Short Stay,Internet,RoundTrip,Australia,1,59,5,0
Short Stay,Internet,RoundTrip,Australia,5,125,5,0
Short Stay,Internet,RoundTrip,Australia,3,1,5,0
Short Stay,Internet,RoundTrip,Hong Kong,4,50,5,0
Short Stay,Internet,RoundTrip,Australia,1,14,5,0
Short Stay,Internet,RoundTrip,Hong Kong,2,43,5,1
Short Stay,Internet,RoundTrip,Australia,6,19,5,0
Short Stay,Internet,RoundTrip,Australia,2,211,5,0
Short Stay,Internet,RoundTrip,Australia,6,18,5,0
Short Stay,Internet,RoundTrip,Australia,2,126,5,0
Short Stay,Internet,RoundTrip,Hong Kong,3,84,5,0
Short Stay,Mobile,RoundTrip,Australia,3,1,5,0
Short Stay,Internet,RoundTrip,Malaysia,3,196,5,0
Short Stay,Internet,RoundTrip,Australia,3,27,5,0
Short Stay,Internet,RoundTrip,Australia,4,265,5,0
Short Stay,Internet,RoundTrip,Australia,5,25,5,0
Short Stay,Internet,RoundTrip,Australia,7,163,5,0
Short Stay,Mobile,RoundTrip,United States,3,22,5,0
Short Stay,Internet,RoundTrip,Australia,3,48,5,0
Short Stay,Internet,RoundTrip,Australia,3,48,5,0
